Label,Video,Shuffle,Speaker,Party,Activation,Sentiment,englishHansard
0000226,2017 06 01 5,0.770056,John Brassard,CPC,6,3,Will the minister do the right thing and finally admit how many times Madame Meilleur met with PMO staff and her staff before they gave their Liberal friend and donor this appointment?
0000842,2015 06 04 1,0.770669,"Mr. Dennis Bevington (Northwest Territories, NDP)",NDP,5,6," In the spirit of reconciliation, will the Conservatives give the full subsidy to all northern fly-in communities that are currently not receiving it?"
0000576,2016 06 15 5,0.771162,"Mr. Charlie Angus (Timmins—James Bay, NDP)",NDP,6,4,"Will the minister take responsibility for her office, and end this discriminatory and dangerous practice?"
0000484,2016 10 31 3,0.773380,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,4,7,"That is why we have made historic investments of $8.4 billion in budget 2016, and that is why we recognize there is much more to do and why we are going to continue working on that."
0000652,2016 05 04 1,0.773585,"Mr. Phil McColeman (Brantford—Brant, CPC)",CPC,6,4,"Mr. Speaker, the credibility of the Minister of Finance took another big hit this week when he admitted that he does not care about this whole balanced budget thing."
0000881,2015 05 12 0,0.773648,"Hon. Thomas Mulcair (Leader of the Opposition, NDP)",NDP,7,2,"While Liberals and Conservatives are feeding at the trough in the Senate, the current Conservative government is sitting idly by watching good middle-class jobs disappear."
0000057,2017 11 23 6,0.774362,Brigitte Sansoucy,NDP,6,4,Why are seasonal workers still waiting for help?
0000767,2016 02 02 6,0.775726,"Mme Ruth Ellen Brosseau (Berthier—Maskinongé, NPD)",NDP,5,5,The government is going to sign the trans-Pacific partnership agreement tomorrow.
0000351,2017 02 15 0,0.777891,"Hon. Rona Ambrose (Leader of the Opposition, CPC)",CPC,5,4,My question is simple. 
0000992,2015 02 17 1,0.778957,"Right Hon. Stephen Harper (Prime Minister, CPC)",CPC,4,7,These vaccines have historically proven extremely effective in reducing and in some cases even eliminating certain types of previously debilitating ailments.
0000221,2017 06 01 0,0.779388,Andrew Scheer,CPC,5,3,"However, when he actually has the chance to do some good for Canadian families, the answer is no."
0000721,2016 02 26 0,0.780292,"Hon. Jason Kenney (Calgary Midnapore, CPC)",CPC,5,3,All of that means fewer jobs and lower income.
0000760,2016 02 05 9,0.781297,"Mr. Luc Thériault (Montcalm, BQ)",BQ,6,4,The question is simple. When will the government stand up for Quebec's economy?
0000027,2017 12 05 6,0.782023,Marilyn Gladu,CPC,6,3,How can the minister continue to mislead Canadians?
0000429,2016 12 02 8,0.782403,"Mr. Fin Donnelly (Port Moody—Coquitlam, NDP)",NDP,7,3,Will the government finally get serious about protecting marine mammals and will it support my bill?
0000643,2016 05 09 2,0.783072,"Hon. Candice Bergen (Portage—Lisgar, CPC)",CPC,5,5,They also need to know that the Minister of Natural Resourcesunderstands the serious implications of these oil productions being shut down.
0000661,2016 04 22 0,0.783732,"Hon. Stéphane Dion (Minister of Foreign Affairs, Lib.)",LIB,5,7,"We are supporting Jordan and Lebanon more than ever, and we will beat this terrorist group."
0000132,2017 10 05 1,0.784095,Tracey Ramsey,NDP,6,4,"After repeated attacks from President Trump on our supply managed sector, the government has stated that it will protect it, yet it has never stated clearly and without hesitation that it will not open our dairy market to the U.S."
0000437,2016 11 29 6,0.787381,"Hon. Patty Hajdu (Minister of Status of Women, Lib.)",LIB,5,6,"Mr. Speaker, we know that when women and girls are facing violence, they deserve a safe place to turn."
0000052,2017 11 23 1,0.787532,Ralph Goodale,LIB,3,7,"The House can expect to see at least three different initiatives coming forward in the weeks and months immediately ahead, to establish a new policy framework, to provide a strategy that is geared to the 21st century, and a suite of initiatives that will ensure that Canada can be a leader in the forefront of the rest of the world."
0000060,2017 11 23 9,0.787762,Luc Theriault,BQ,5,5,"According to the ICAO, there is no obligation to standardize the high-risk items not allowed on planes."
0000467,2016 11 16 6,0.788420,"Hon. Carolyn Bennett (Minister of Indigenous and Northern Affairs, Lib.)",LIB,6,4,"Mr. Speaker, we have been very clear that the First Nations Financial Transparency Act did not work because it was imposed top-down and it accidentally penalized first nations businesses to predatory practices by competitors."
0000990,2015 02 20 9,0.792673,"Mr. Claude Patry (Jonquière—Alma, BQ)",BQ,6,3,"Mr. Speaker, while the current Quebec government is hurting the regions by making ill-advised decisions to supposedly improve public finances, the fiscal imbalance between Ottawa and the provinces continues to grow."
0000764,2016 02 02 3,0.792781,"Mme Hélène Laverdière (Laurier—Sainte-Marie, NPD)",NDP,5,5,Will he increase the number of Canadian troops on the ground?
0000020,2017 12 08 9,0.793204,Arif Virani,Lib,5,5,"An inter-country adoption is often a long and complex process, and we understand the challenges that are faced by families. "
0000514,2016 10 18 3,0.793208,"Mrs. Shannon Stubbs (Lakeland, CPC)",CPC,5,3,"The Liberals are imposing a harmful tax that will make food, diapers, formula, and everything even more expensive for everyone."
0000010,2017 12 13 9,0.797581,Michelle Rempell,CON,6,3,"Mr. Speaker, women who have undergone female genital mutilation suffer infections, difficult urination and childbirth, pain during intercourse, and more."
0000893,2015 04 29 2,0.797734,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",CPC,5,7,"She has now won the national skills competition, is graduating debt-free, and is on her way to starting her very own masonry company."
0000168,2017 09 22 7,0.798978,Monique Pauze,BQ,6,2,"    If the Minister of Canadian Heritage is not interested in protecting and promoting culture, then what exactly is her role?"
0000146,2017 10 02 5,0.799001,John Barlow,CPC,5,5,Will the finance minister make those calls?
0000157,2017 09 27 6,0.800424,Thomas Mulcair,NDP,6,4,The Canadian Human Rights Tribunal ordered the Prime Minister three times to put an end to the racial discrimination against first nations children.
0000747,2016 02 18 6,0.800835,"Hon. Jane Philpott (Minister of Health, Lib.)",LIB,4,6,We will work together to reach new agreements as to what the health care system needs to meet the needs of Canadians.
0000883,2015 05 12 2,0.800911,"Ms. Roxanne James (Parliamentary Secretary to the Minister of Public Safety and Emergency Preparedness, CPC)",CPC,8,2,"However, as I stated last week, I would like point out that on this side of the House we actually support our law enforcement in Canada. "
0000995,2015 02 17 4,0.801538,"Hon. Judy Sgro (York West, Lib.)",LIB,7,2,Does the minister agree that the only thing growing faster than GTA potholes is the Conservative addiction to lavish partisan ads?
0000546,2016 09 28 5,0.803032,"Mr. Blaine Calkins (Red Deer—Lacombe, CPC)",CPC,5,5,"He also stated that they go over, extensively, the personalized cash payouts with each employee."
0000084,2017 11 02 3,0.803139,Lisa Raitt,CPC,8,3,Is there a senior government official over there who will actually say that there is no other minister in the same position he put himself in?
0000121,2017 10 17 0,0.803228,Andrew Scheer,CPC,6,3,"During the last election, the Prime Minister accused local business owners of being tax cheats"
0000432,2016 11 29 1,0.804631,"Mr. Blaine Calkins (Red Deer—Lacombe, CPC)",CPC,6,4,The Cannabis Friendly Business Association paid the entrance fee and got their 10 minutes of face time with the parliamentary secretary to the Minister of Justice.
0000296,2017 04 07 5,0.806188,"Ms. Kim Rudd (Parliamentary Secretary to the Minister of Natural Resources, Lib.)",LIB,3,7,"Mr. Speaker, Canada's forestry sector is very important to our communities, and a stable and predictable market helps promote economic development and good jobs. "
0000594,2016 06 07 3,0.806689,"Hon. Carolyn Bennett (Minister of Indigenous and Northern Affairs, Lib.)",LIB,5,6,"In the meantime, the member knows that first nation governments will continue their long-standing reporting of audited statements to our department, including chiefs' and councillors' salaries, and any first nation member can get that information from our department."
0000219,2017 06 06 8,0.807992,Chrystia Freeland,LIB,6,3,"Mr. Speaker, I am not sure Brian Mulroney would agree that a reference to his work on the acid rain treaty was a myopic Liberal stroll unless the member opposite has information that Prime Minister Mulroney is joining our side of the House."
0000275,2017 05 02 4,0.808159,Jane Philpott,LIB,5,6,"Mr. Speaker, the Council of Canadian Academies uses a totally independent process when naming individuals to this panel."
0000994,2015 02 17 3,0.808379,"Right Hon. Stephen Harper (Prime Minister, CPC)",CPC,5,8,Vaccines have historically proven effective in improving the health of our children and families.
0000447,2016 11 24 6,0.810296,"Hon. John McCallum (Minister of Immigration, Refugees and Citizenship, Lib.)",LIB,6,4,"Therefore, she knows very well that we are working on a plan, and she should know by now that to go public with this in a way that attracts attention will put our plan in jeopardy, make it more difficult for our people to go into that territory, and ultimately make it harder for us to rescue those victims and bring them to Canada."
0000539,2016 10 03 8,0.810298,"Mr. Sean Casey (Parliamentary Secretary to the Minister of Justice and Attorney General of Canada, Lib.)",LIB,5,7,It is a process that includes candidates from Atlantic Canada and respects regional representation. 
0000622,2016 05 17 1,0.810507,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,5,7," That is why we are proud to introduce a bill on Air Canada that will guarantee jobs in Manitoba, Ontario, and Quebec in Air Canada's manufacturing and aircraft maintenance sectors. "
0000928,2015 04 01 7,0.812502,"Hon. Bernard Valcourt (Minister of Aboriginal Affairs and Northern Development, CPC)",CPC,6,4," Mr. Speaker, it is strange to see this member make this kind of accusation when at every step of the measures we have taken and are taking to improve and reduce the gaps between aboriginal and non-aboriginal Canadians, this party, the NDP, votes against each and every measure."
0000064,2017 11 20 3,0.813281,Nathan Cullen,NDP,6,3,"Mr. Speaker, the Liberal ethics saga continues, with even more information coming out about the finance minister's clear conflict of interest with Bill C-27. "
0000074,2017 11 07 3,0.813647,Diane Lebouthillier,LIB,5,8,We continue to work for Canadians and for a fair tax system.
0000971,2015 02 25 0,0.813674,"Mr. Robert Goguen (Parliamentary Secretary to the Minister of Justice, CPC)",CPC,2,7,"Canadians have diverse viewpoints on this, and our plan is to engage all Canadians in a consultation process that will take into consideration the diverse viewpoints of all Canadians in order to reach a conclusion that is acceptable to everyone."
0000584,2016 06 10 3,0.814222,"Mr. Sean Casey (Parliamentary Secretary to the Minister of Justice and Attorney General of Canada, Lib.)",LIB,5,6,"Mr. Speaker, we believe that we have struck the right balance in Bill C-14 between protecting the vulnerable and the conscience rights of health care professionals, and also providing access to medical assistance in dying and protecting personal autonomy."
0000117,2017 10 20 6,0.815578,T.J. Harvey,LIB,5,8,This unique employer-driven initiative focuses on facilitating successful long-term integration and retention by providing newcomers with a job offer and an individualized settlement plan.
0000804,2015 12 07 3,0.817575,"Mr. Charlie Angus (Timmins—James Bay, NDP)",NDP,6,4,Could the minister tell us what her timeline is for an action plan and will that action plan have clear guidelines and commitments so we can get results for these communities?
0000069,2017 11 20 8,0.818193,James Bezan,CPC,7,1,"While the Prime Minister defends his billionaire friends, he has already targeted Canadians suffering from diabetes, cut the danger pay of our troops fighting ISIS, and now has removed the allowances for ill and injured soldiers, all of this to pay for the Prime Minister's out of control spending."
0000492,2016 10 26 1,0.818511,"Mr. Blaine Calkins (Red Deer—Lacombe, CPC)",CPC,6,4,The Prime Minister's own rules clearly state ministers should not grant preferential access to stakeholders.
0000166,2017 09 22 5,0.819771,Sherry Ramanado,LIB,5,7,"The Canadian Armed Forces recognizes the importance of actively looking to recruit candidates with different views, experiences, and skill sets needed to meet the needs of our members. "
0000540,2016 10 03 9,0.820551,"Mr. Sean Casey (Parliamentary Secretary to the Minister of Justice and Attorney General of Canada, Lib.)",LIB,6,3,We know that the process used by the previous government was badly broken.
0000278,2017 05 02 7,0.821929,"Hon. Chrystia Freeland (Minister of Foreign Affairs, Lib.)",LIB,5,8,"Mr. Speaker, Canada is a steadfast friend and ally of Israel, as I was honoured to say at the World Jewish Congress in New York last week."
0000757,2016 02 05 6,0.822552,"Hon. Marc Garneau (Minister of Transport, Lib.):",LIB,5,7,"When he met with the Premier of Alberta, he undertook to fast-track $700 million worth of infrastructure."
0000962,2015 03 09 1,0.823707,"Mr. Marc Garneau (Westmount—Ville-Marie, Lib.)",LIB,6,4, What is the government doing to respond to the deterioration of job quality?
0000281,2017 04 12 0,0.825627,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,4,7,We will continue to make choices that will help people across the country.
0000856,2015 06 01 5,0.826313,"Hon. Joe Oliver (Minister of Finance, CPC)",CPC,6,4,"Mr. Speaker, this is a further indication of global economic uncertainty—"
0000133,2017 10 05 2,0.826842,Chrystia Freeland,LIB,5,6,"It is worth reminding people, particularly our American interlocutors, that the United States has a very great surplus in dairy trade with Canada of 5:1, and that is what I do at the negotiating table."
0000170,2017 09 22 9,0.827699,Amarjeet Sohi,LIB,5,7,"In the case of Quebec, we have approved 424 projects, with a federal investment of $1.6 billion."
0000422,2016 12 02 1,0.829095,"Hon. Maryam Monsef (Minister of Democratic Institutions, Lib.)",LIB,5,6,"Some have already begun, inviting them to be part of this conversation, so that before we make any final recommendations on electoral reform, we have ensured that we have heard from as many Canadians as possible."
0000156,2017 09 27 5,0.829689,Justin Trudeau,LIB,5,3,We are looking at the fact that wealthy individuals use private corporations to pay lower tax rates than middle-class Canadians.
0000353,2017 02 15 2,0.829894,"Mr. Blaine Calkins (Red Deer—Lacombe, CPC)",CPC,6,3,"When will the Prime Minister admit that he broke the law, and finally answer Canadians' questions about his unethical behaviour?"
0000660,2016 05 04 9,0.831742,"Mr. Rhéal Fortin (Rivière-du-Nord, BQ)",BQ,6,4,"Will the government, which includes 40 MPs from Quebec, nine of which are members of the Barreau du Québec, amend Bill C-14 to address the gaps outlined by the Barreau du Québec?"
0000190,2017 06 20 9,0.833316,Ahmed Hussen,LIB,5,7,"As a government, we responded to the largest refugee crisis in half a century by admitting 40,000 Syrian refugees. "
0000088,2017 11 02 7,0.833574,Shannon Stubbs,CPC,8,3,"Instead of insulting MPs and insinuating that female elected representatives cannot do math, why does the finance minister not just come clean and answer the questions?"
0000989,2015 02 20 8,0.834890,"Mr. John Williamson (New Brunswick Southwest, CPC)",CPC,5,6,Could the minister share with the House what we are doing to provide benefits for working Canadians?
0000517,2016 10 18 6,0.835078,"Mr. Romeo Saganash (Abitibi—Baie-James—Nunavik—Eeyou, NDP)",NDP,6,4,"Mr. Speaker, Inuit and their Innu supporters in Labrador are raising serious concerns about the impacts of flooding at Muskrat Falls. "
0000978,2015 02 25 7,0.836356,"Hon. K. Kellie Leitch (Minister of Labour and Minister of Status of Women, CPC)",CPC,5,7,That is what families are looking for.
0000685,2016 04 14 4,0.836723,"Ms. Linda Duncan (Edmonton Strathcona, NDP)",NDP,6,3,"Yesterday it was revealed that Transport Canada had withheld information on the 500 most dangerous level crossings, two of the most dangerous in my riding of Edmonton Strathcona."
0000796,2015 12 09 5,0.836993,"Hon. Navdeep Bains (Minister of Innovation, Science and Economic Development, Lib.)",LIB,4,6,"However, I would welcome and support a decision by U.S. Steel to disclose the terms of the settlement in the spirit of openness and transparency, like the example set by our Prime Minister."
0001004,2015 02 05 3,0.837268,"Mr. Peter Braid (Parliamentary Secretary for Infrastructure and Communities, CPC)",CPC,5,6,Public transit is an eligible category under every component of the plan.
0000824,2015 06 12 3,0.840265,"Mr. Mark Strahl (Parliamentary Secretary to the Minister of Aboriginal Affairs and Northern Development, CPC)",CPC,5,7,"It was our Prime Minister who set up the Truth and Reconciliation Commission, which reported just last week."
0000555,2016 09 23 4,0.841079,"Hon. Bardish Chagger (Leader of the Government in the House of Commons and Minister of Small Business and Tourism, Lib.)",LIB,5,3,"  Mr. Speaker, the office of the previous prime minister, Stephen Harper, approved more than $300,000 in moving expenses, including $93,000 for one person—"
0000449,2016 11 24 8,0.842182,"Mr. Majid Jowhari (Richmond Hill, Lib.)",LIB,5,5,Could the Minister of Science update the House on her work with regards to this file?
0000924,2015 04 01 3,0.842405,"Ms. Ève Péclet (La Pointe-de-l'Île, NDP)",NDP,6,4," The Information Commissioner was clear: “Although the Act was intended to shine a light on government decisions, it has become a shield against transparency and has encouraged a culture of delay.”"
0000813,2015 06 17 2,0.845196,"Right Hon. Stephen Harper (Prime Minister, CPC)",CPC,7,3,"Mr. Speaker, once again, as those who have investigated this have said that I am neither a participant nor a witness to any of these events, there is absolutely no reason why I would be before the court."
0000536,2016 10 03 5,0.846686,"Hon. Michelle Rempel (Calgary Nose Hill, CPC)",CPC,8,1,"When will the member for Calgary Centre, and I would love to see him answer this question, start doing his job in cabinet and stop the Prime Minister, who is making a bad situation even worse?"
0000929,2015 04 01 8,0.846791,"M. François Pilon (Laval—Les Îles, NPD)",NDP,5,3,"Residents are outraged by the lack of public consultation, and the mayor of Laval deplores the one-way communications from Canada Post. "
0000698,2016 04 11 7,0.849127,"Mrs. Shannon Stubbs (Lakeland, CPC)",CPC,6,4,"They cannot even get the Liberals to extend EI benefits now when they need it most, but they really just want jobs."
0000487,2016 10 31 6,0.849157,"M. Gérard Deltell (Louis-Saint-Laurent, PCC)",CPC,5,4," The government's plan is not working, so what is it going to do to help small businesses, which create wealth and jobs?"
0000816,2015 06 17 5,0.849502,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",CPC,5,6,which is why they support us.
0000028,2017 12 05 7,0.850174,Diane Lebouthillier,LIB,5,7,"We will do so based on the principle of fairness for everyone who receives the disability tax credit, regardless of their disability."
0000142,2017 10 02 1,0.850546,Melanie Joly,LIB,5,4,That is exactly why I presented a plan last Thursday to reform a sector that has not been modernized in 30 years. I
0000687,2016 04 14 6,0.850989,"Mr. Matthew Dubé (Beloeil—Chambly, NDP)",NDP,5,4,It is time to stop talking and start taking action.
0000741,2016 02 18 0,0.852149,"Hon. Rona Ambrose (Leader of the Opposition, CPC)",CPC,5,4,"Instead, the Prime Minister is refusing to support energy east."
0000394,2017 01 30 3,0.852365,"Mr. Blaine Calkins (Red Deer—Lacombe, CPC)",CPC,5,5,Can the Prime Minister please confirm it?
0000826,2015 06 12 5,0.852493,"Mr. Paul Calandra (Parliamentary Secretary to the Prime Minister and for Intergovernmental Affairs, CPC)",CPC,6,5,That is why I think like Canadians think.
0000691,2016 04 11 0,0.852493,"Hon. Dominic LeBlanc (Leader of the Government in the House of Commons, Lib.)",LIB,6,4,That is the ethical standard that this government has raised from the previous government that was before us.
0000289,2017 04 12 8,0.855735,"Hon. Peter Kent (Thornhill, CPC)",CPC,5,3,    The government has lamely suggested it needs more time to study the report.
0000749,2016 02 18 8,0.855745,"Mrs. Cheryl Gallant (Renfrew—Nipissing—Pembroke, CPC)",CPC,5,3, Yesterday we learned that the Liberals have already withdrawn the CF-18 air cover for our troops on the ground.
0000869,2015 05 27 8,0.857418,"Mr. Jeff Watson (Parliamentary Secretary to the Minister of Transport, CPC)",CPC,5,5,"Transport Canada, in the situation of the airbags, has received no complaints related to this issue from Canadians and is not aware of any incidents having taken place in Canada."
0000379,2017 02 07 8,0.857732,"Mr. Michael Cooper (St. Albert—Edmonton, CPC)",CPC,5,5,"Jonathan Denis, Alberta's former justice minister who ordered the review, says that Wynn's law actually complements the review, a review that was limited to provincial jurisdiction."
0000015,2017 12 08 4,0.858306,Sheri Benson,NDP,6,4,"Mr. Speaker, in Saskatchewan last weekend, the advance polls for the by-election in Battlefords—Lloydminster were taking place, yet there were no advance polls in any indigenous community. "
0000167,2017 09 22 6,0.859189,Monique Pauze,BQ,6,6,"If Ottawa does not want to tax Netflix, Quebec will. European states and Quebec will step up in the new digital environment to protect their culture, their artists, and their authors."
0000567,2016 09 19 6,0.859643,"Hon. Rob Nicholson (Niagara Falls, CPC)",CPC,5,7,It is also the fair thing to do.
0000625,2016 05 17 4,0.860302,"Hon. Carolyn Bennett (Minister of Indigenous and Northern Affairs, Lib.)",LIB,3,7,We believe that the historic investments for indigenous communities in budget 2016 and the generous and fair Canada child tax benefit will lift many children out of poverty.
0000343,2017 02 21 2,0.862068,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,3,7,"Mr. Speaker, Canadians expect their government to do two things: to stand up for Canadian values and continue to talk about the openness and the strength with which we engage with the world and also to have a strong working relationship with the American government and officials"
0000441,2016 11 24 0,0.862379,"L'hon. Thomas Mulcair (Outremont, NPD)",NDP,5,5,"so 40 years ago, his government changed the plan."
0000733,2016 02 23 2,0.862760,"Hon. Thomas Mulcair (Outremont, NDP)",NDP,6,4,"On exactly what authority can a Prime Minister relieve Air Canada of its legal obligations, which are very clear under the terms of a piece of Canadian legislation that is still in force? "
0000390,2017 02 02 9,0.862844,"Hon. Navdeep Bains (Minister of Innovation, Science and Economic Development, Lib.)",LIB,4,7,"Mr. Speaker, I would like to thank the member for again talking about the connect to innovate program."
0000349,2017 02 21 8,0.862981,"Mr. James Bezan (Selkirk—Interlake—Eastman, CPC)",CPC,6,3,"With escalating Russian aggression, our Ukrainian allies are concerned that the Liberals have turned their backs on them again. "
0001016,2015 01 28 5,0.863627,"Mr. Justin Trudeau (Papineau, Lib.)",LIB,6,4,"Will the Prime Minister live up to our sacred obligation, end this court battle, and start giving our veterans the help they deserve?"
0000330,2017 03 08 9,0.864311,"Ms. Elizabeth May (Saanich—Gulf Islands, GP)",GRN,5,6,"This has been brought into play by the bill I submitted in the 41st Parliament, unanimously supported in the House and the Senate, and continues to be strongly supported by members on all sides of this House."
0000378,2017 02 07 7,0.864733,"Hon. Harjit S. Sajjan (Minister of National Defence, Lib.)",LIB,5,6,"With any mission that we send our troops on, we are making sure we are going to have the right impact on the ground."
0000969,2015 03 09 8,0.864932,"Mr. François Lapointe (Montmagny—L'Islet—Kamouraska—Rivière-du-Loup, NDP)",NDP,7,3,Will he at least commit to using all the money voted by Parliament for that purpose this year?
0000903,2015 04 24 2,0.865183,"Ms. Kirsty Duncan (Etobicoke North, Lib.)",LIB,6,3," Mr. Speaker, the finance minister made it clear to Canadians that Conservatives only care about short-term political gain when he said that the TFSA increase for the rich will be paid for Canada's next generation, and “why don't we leave that to [the Prime Minister's] granddaughter to solve”."
0000345,2017 02 21 4,0.865743,"Hon. Pierre Poilievre (Carleton, CPC)",CPC,6,3,"Mr. Speaker, we know from Statistics Canada data that carbon taxes disproportionately harm those with the least, because they must spend roughly one-third more of their household income on the items that will be taxed."
0000870,2015 05 27 9,0.865813,"Mr. Paul Dewar (Ottawa Centre, NDP)",NDP,6,4,"Mr. Speaker, if the government did not get the hint already, today Ottawa city council formally voted to ask the Conservatives to move the memorial for victims of Communism back to its original site."
0000372,2017 02 07 1,0.866278,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,5,7,"We also increased the guaranteed income supplement by $1,000 for the most vulnerable seniors."
0000136,2017 10 05 5,0.869571,Earl Dreeshen,CPC,5,4,"Instead, they continually risk all they have to preserve the family farm."
0000623,2016 05 17 2,0.869661,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,4,7,We are going to build a strong aerospace industry in Canada for the future through our bills and our commitment.
0000602,2016 06 02 1,0.872052,"Mr. Jean-Claude Poissant (Parliamentary Secretary to the Minister of Agriculture and Agri-Food, Lib.)",LIB,5,4,"Mr. Speaker, as I just said, we are aware of the industry's concerns about the use of diafiltered milk in cheese production."
0000427,2016 12 02 6,0.872883,"Mr. Terry Beech (Parliamentary Secretary for Science, Lib.)",LIB,5,8,I am pleased to share with the member for Laurentides—Labellethat this new cohort of Canada research chairs will include one of the largest proportions of female researchers since the program began.
0000134,2017 10 05 3,0.874047,Sukh Dhaliwal,LIB,5,8," In my riding of Surrey—Newton, I am pleased that our government is supporting organizations, such as DIVERSEcity Community Resources Society, to help at-risk youth get the support they need to find and keep good jobs."
0000564,2016 09 19 3,0.876410,"Mr. Mark Holland (Parliamentary Secretary to the Minister of Democratic Institutions, Lib.)",LIB,5,7,"I am very proud that more than 140 members of Parliament on this side of the House have either had, or will have in a very short while, town halls."
0000407,2016 12 12 6,0.876623,"M. Gérard Deltell (Louis-Saint-Laurent, PCC)",CPC,6,3,Does it not realize that? Because Canadians certainly do.
0000381,2017 02 02 0,0.877015,"Hon. Jane Philpott (Minister of Health, Lib.)",LIB,4,8,"Mr. Speaker, the approach of this government to drug policy is evidence-based, compassionate, collaborative, and comprehensive."
0000573,2016 06 15 2,0.877464,"Hon. Jason Kenney (Calgary Midnapore, CPC)",CPC,6,3,"Mr. Speaker, Canada used to be a moral leader. "
0000039,2017 12 01 8,0.878905,Yvonne Jones,LIB,5,7,"We are making historic amendments to this bill today, and we are remedying all sex-based inequities that have existed going back to 1869."
0000232,2017 05 18 1,0.880600,Bardish Chagger,LIB,5,7, All Canadians are able to apply.
0000327,2017 03 08 6,0.880668,"Hon. Michelle Rempel (Calgary Nose Hill, CPC)",CPC,7,3,How much will the government pay in Canadian taxpayers' dollars to support its ill-fated refugee plan?
0000516,2016 10 18 5,0.883268,"Mr. Matt Jeneroux (Edmonton Riverbend, CPC)",CPC,6,2,"Mr. Speaker, as the Liberals are busy creating taxes on everything from heating bills to Netflix, unemployed Albertans are struggling to provide for their families."
0000110,2017 10 25 9,0.883676,Marc Serre,LIB,5,6,Could the Prime Minister give us an idea of the kind of work the government is doing to improve access to drinking water and wastewater treatment on reserves?
0000552,2016 09 23 1,0.885127,"Mr. Jacques Gourde (Lévis—Lotbinière, CPC)",CPC,6,2,"This is a glaring lack of judgment on the part of the Prime Minister, but it is not surprising because we are finding more and more examples of public funds that have been squandered."
0000918,2015 04 21 7,0.885764,"Mr. Ryan Leef (Yukon, CPC)",CPC,5,7,Could the Minister of the Environment update the House on what our government is doing and how we are investing in the great people of Canada's north?
0000090,2017 11 02 9,0.886873,Wayne Stetski,NDP,5,6,"As the government moves to legalize the recreational use of cannabis, will it stand with and support economically important, small-scale outdoor farmers across Canada and ensure that they have a future, yes or no?"
0000913,2015 04 21 2,0.888626,"Mr. Francis Scarpaleggia (Lac-Saint-Louis, Lib.)",LIB,7,3,"Why, in budget after budget, has the Conservative government done nothing to ensure food safety for Canadians? Why has it gotten to the point that we have an inspection crisis that will be difficult to resolve?"
0000862,2015 05 27 1,0.888835,"Hon. Thomas Mulcair (Leader of the Opposition, NDP)",NDP,6,4,When will the Prime Minister order the full Duffy audit released?
0000726,2016 02 26 5,0.888892,"Mr. Bill Blair (Parliamentary Secretary to the Minister of Justice and Attorney General of Canada, Lib.)",LIB,5,7,"Until a new and stronger regulatory regime can be put in place, we must rely on all existing laws to protect our communities and keep our communities safe."
0000366,2017 02 10 5,0.889724,"Mr. Pierre Paul-Hus (Charlesbourg—Haute-Saint-Charles, CPC)",CPC,5,5,"Mr. Speaker, in an Order Paper question the defence minister said, “All Canadian Armed Forces personnel serving at all Operation IMPACT Kuwait locations received Tax Relief effective 5 Oct 2014...to 1 Sept 2016.” "
0000459,2016 11 21 8,0.890853,"Mr. John Brassard (Barrie—Innisfil, CPC)",CPC,6,3,Many of our veterans have testified about suffering long-lasting and life-altering side effects after using this drug.
0000532,2016 10 03 1,0.891426,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,4,6,"That is why we are so pleased to once again be discussing the health care system with the provinces, coming up with solutions, and respecting the provinces and their ability to meet the needs of all Canadians."
0000364,2017 02 10 3,0.892132,"Ms. Yvonne Jones (Parliamentary Secretary to the Minister of Indigenous and Northern Affairs, Lib.)",LIB,5,7," In addition, I want to point out that some of the projects highlighted in the report yesterday are near completion, despite what the report says."
0000377,2017 02 07 6,0.895826,"Hon. Pierre Poilievre (Carleton, CPC)",CPC,6,4,"In fact, they very dutifully produced a report that said that these costs would cascade down on to middle-class and working-class Canadians."
0000147,2017 10 02 6,0.896349,Shannon Stubbs,CPC,6,3,"The Prime Minister claims to support Trans Mountain, but of course actions speak louder than words."
0000707,2016 03 21 6,0.896942,"Ms. Pam Goldsmith-Jones (Parliamentary Secretary to the Minister of Foreign Affairs, Lib.)",LIB,5,6,"We are committed to holding perpetrators of such serious international crimes to account; and our new, strong, three-year anti-ISIL strategy seeks to address the ongoing crisis in Iraq and the destabilizing impacts on Lebanon, Jordan, and Syria."
0000510,2016 10 21 9,0.897918,"Hon. Jody Wilson-Raybould (Minister of Justice and Attorney General of Canada, Lib.)",LIB,4,7,"What we have done is institute an open and transparent process for judicial appointments and, unprecedentedly, have put online application forms wherein anyone can apply to be on the Judicial Advisory Committee."
0000777,2016 01 28 6,0.898180,"Hon. John McCallum (Minister of Immigration, Refugees and Citizenship, Lib.)",LIB,6,3,The tiny room I had in Lebanon was not safe....
