Label,Video,Shuffle,Speaker,Party,Activation,Sentiment,englishHansard
0000529,2016 10 06 8,0.825491,"Hon. Ralph Goodale (Minister of Public Safety and Emergency Preparedness, Lib.)",LIB,6,8,This historic moment is testament to the courage and perseverance of the women who led this effort and the deep desire of all parties to move forward to ensure that all RCMP members have the safe and respectful work environment they deserve and that Canadians expect.
0000483,2016 10 31 2,0.825599,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,6,7,"That is why we are so committed to working with indigenous peoples and with provinces and territories, municipalities, and partners to ensure that we are building a strong and resilient future for young people right across the country. "
0000126,2017 10 17 5,0.826944,Jean-Claude Poissant,LIB,6,3,I also said that the United States' proposals are unacceptable.
0001000,2015 02 17 9,0.827107,"Hon. Candice Bergen (Minister of State (Social Development), CPC)",CPC,5,7," Mr. Speaker, I would like to thank the member for Don Valley Eastfor the good work he is doing to support families in his riding."
0000034,2017 12 01 3,0.827228,Matthew Dube,NDP,5,4,"On another topic, yesterday, the Standing Committee on Public Safety and National Security met with the Minister of Public Safety only for one hour on a 138-page omnibus bill, Bill C-59."
0000534,2016 10 03 3,0.827255,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,5,6,"I can highlight the Premier of Quebec, who just pointed out that our approach on carbon pricing respects provincial jurisdictions."
0000889,2015 05 12 8,0.828102,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",CPC,7,3,The Liberals are really scrambling today after it having been revealed that there are billions of dollars in uncosted spending in their plan.
0000422,2016 12 02 1,0.829041,"Hon. Maryam Monsef (Minister of Democratic Institutions, Lib.)",LIB,5,7,"Some have already begun, inviting them to be part of this conversation, so that before we make any final recommendations on electoral reform, we have ensured that we have heard from as many Canadians as possible."
0000076,2017 11 07 5,0.829258,Andrew Nuttall,CPC,7,3, When will the Prime Minister stop treating hard-working Canadians like tax cheats and go after his own crew?
0000310,2017 03 23 9,0.830487,"Mr. Blaine Calkins (Red Deer—Lacombe, CPC)",CPC,7,3,"Even the most out-of-touch Hollywood celebrity would blush at this type of spending, and 17 hundred bucks to feed a family of five on a three hour flight."
0000859,2015 06 01 8,0.830674,"Hon. Steven Blaney (Minister of Public Safety and Emergency Preparedness, CPC)",CPC,7,7,I am proud to stand up with members who are supportive of preventing gang violence in Surrey with programs that have proven efficient and who work with the Government of British Columbia and the school board.
0000812,2015 06 17 1,0.830902,"Mr. Justin Trudeau (Papineau, Lib.)",LIB,6,3,Why does the Prime Minister refuse to acknowledge the importance of having judges who understand our two official languages?
0000902,2015 04 24 1,0.831092,"Mme Rosane Doré Lefebvre (Alfred-Pellan, NPD)",NDP,5,4,"Mr. Speaker, the Constitution states that for a senator to be appointed, “He shall be resident in the Province for which he is appointed.”"
0000974,2015 02 25 3,0.835669,"Hon. Steven Blaney (Minister of Public Safety and Emergency Preparedness, CPC)",CPC,5,7,"It is important to remember the measures that we have introduced, such as the legislation to combat terrorism, revoke passports and revoke the dual citizenship of individuals found guilty of terrorism, as well as Bill C-51, which is before us now."
0000860,2015 06 01 9,0.836374,"Hon. Chris Alexander (Minister of Citizenship and Immigration, CPC)",CPC,6,4,"We have been able to reduce backlogs everywhere, but there are some cases that are more complicated. They should be dealt with privately and not publicly in the House."
0001010,2015 02 05 9,0.836597,"Hon. Hedy Fry (Vancouver Centre, Lib.)",LIB,5,4,"Public health officers, health authorities, and municipalities have raised concerns with the minister."
0000754,2016 02 05 3,0.837603,"Mrs. Cheryl Gallant (Renfrew—Nipissing—Pembroke, CPC)",CPC,7,3,"Mr. Speaker, Hydro One will continue to gouge customers, especially seniors, while Brookfield, the parent company of Great Lakes Power, rakes in record profits on the backs of those on fixed incomes."
0000946,2015 03 24 5,0.840524,"Hon. Pierre Poilievre (Minister of Employment and Social Development and Minister for Democratic Reform, CPC)",CPC,6,6,"We on this side of the House are working to reduce taxes, boost training for in-demand jobs and sign free trade agreements that create demand for our Canadian products."
0000610,2016 06 02 9,0.840910,"Mr. Dan Albas (Central Okanagan—Similkameen—Nicola, CPC)",CPC,5,4,“We sell beer in all 50 states in the United States with pretty open borders and hopefully we'll get to that point in Canada soon.”
0000715,2016 03 09 4,0.841570,"Hon. Thomas Mulcair (Outremont, NDP)",NDP,6,3,What exactly did they mean by “immediately”?
0000514,2016 10 18 3,0.842205,"Mrs. Shannon Stubbs (Lakeland, CPC)",CPC,6,3,"The Liberals are imposing a harmful tax that will make food, diapers, formula, and everything even more expensive for everyone."
0001003,2015 02 05 2,0.842543,"Hon. James Moore (Minister of Industry, CPC)",CPC,7,3,"If the NDP does not understand that the Canadian Manufacturers & Exporters is the expert and that high taxes would kill jobs under the NDP's plan, then I guess we will all just have to live with our disappointment that the NDP just cannot learn."
0000251,2017 05 10 0,0.842854,Justin Trudeau,LIB,6,7,"That is why, in addition to our $180-billion infrastructure investment, we are looking at other ways to meet those needs and make things better for Canadians now and in the future."
0000089,2017 11 02 8,0.844799,Bill Morneau,LIB,6,6,We believe that it is important that we have an officer of Parliament who helps all of us here in the House to ensure that we can expose our personal assets and do it in a way that allows us to take recommendations on how we can assure that we do not have conflicts of interest.
0000519,2016 10 18 8,0.846480,"Ms. Kamal Khera (Parliamentary Secretary to the Minister of Health, Lib.)",LIB,5,6,"We launched a five-point action plan to address opioid misuse, and in November the Minister of Health will be hosting a summit on opioids, bringing together experts, patient groups, governments, and regulators to discuss the current crisis and identify actions moving forward."
0000378,2017 02 07 7,0.846573,"Hon. Harjit S. Sajjan (Minister of National Defence, Lib.)",LIB,6,6,"With any mission that we send our troops on, we are making sure we are going to have the right impact on the ground."
0000314,2017 03 20 3,0.848867,"Hon. Ginette Petitpas Taylor (Parliamentary Secretary to the Minister of Finance, Lib.)",LIB,5,6,"Mr. Speaker, my thanks to my colleague for his question."
0000061,2017 11 20 0,0.848956,Justin Trudeau,LIB,5,7,"Mr. Speaker, I am proud of the work that all members of the House of Commons have done to help us welcome hundreds of Yazidi women and children."
0000996,2015 02 17 5,0.849036,"Hon. Ed Fast (Minister of International Trade, CPC)",CPC,5,6,"Mr. Speaker, as I already mentioned, this government took the step of taking this dispute to the World Trade Organization, where we believe we will prevail."
0000135,2017 10 05 4,0.849491,Rachael Harder,CPC,5,5,"Mr. Speaker, Dina and Maurice are farmers in my riding."
0000934,2015 03 27 3,0.849540,"Mr. Adam Vaughan (Trinity—Spadina, Lib.)",LIB,6,4,They also do not get something else from the current government: infrastructure money. 
0001020,2015 01 28 9,0.850884,"Hon. Rob Nicholson (Minister of National Defence, CPC)",CPC,6,6,"The Liberals, in voting against all of these measures, probably missed all of this, but we are taking on an advise and assist role on the ground with the Iraqis, and we are conducting air strikes with our allies out of Kuwait."
0000873,2015 05 15 2,0.851434,"Mr. Marc Garneau (Westmount—Ville-Marie, Lib.)",LIB,8,2,"When the employment minister uses taxpayer money for self-promotion videos to get re-elected and then has the gall to say that he is merely informing Canadians about government policy, it is like a slap in the face to all Canadians who expect accountability."
0000023,2017 12 05 2,0.851450,Diane Lebouthillier,LIB,7,7,"As a social worker and as Minister of National Revenue, I have always worked on behalf of the most vulnerable people."
0000811,2015 06 17 0,0.853562,"Hon. Thomas Mulcair (Leader of the Opposition, NDP)",NDP,6,4,"Mr. Speaker, does the Prime Minister still believe that all senators meet the residency requirements to sit in the Senate?"
0000864,2015 05 27 3,0.854815,"Hon. Chris Alexander (Minister of Citizenship and Immigration, CPC)",CPC,8,3,"Mr. Speaker, it is pathetic to hear a New Democrat claim the Liberals' immigration policy was a model."
0000159,2017 09 27 8,0.855229,Andrew Scheer,CPC,6,3,"Mr. Speaker, hundreds of people across Atlantic Canada have been coming out to town halls and public consultations because they are legitimately concerned about the Prime Minister's own proposals."
0000048,2017 11 28 7,0.855534,Karine Trudel,NDP,7,2," If the government did not know what it was doing when it implemented Phoenix, how can we expect it to fix this disaster?"
0000141,2017 10 02 0,0.855605,Melanie Joly,LIB,5,6,"That being said, we need to protect and promote our creative industries in this digital age."
0000989,2015 02 20 8,0.855802,"Mr. John Williamson (New Brunswick Southwest, CPC)",CPC,5,6,Could the minister share with the House what we are doing to provide benefits for working Canadians?
0000725,2016 02 26 4,0.855909,"Hon. Catherine McKenna (Minister of Environment and Climate Change, Lib.)",LIB,7,7,"We need to take action on climate change, and we are going to take action, because it is the right thing to do, and it will also move us to a low carbon future, create new innovations, and new jobs."
0000183,2017 06 20 2,0.856425,Gerard Deltell,CPC,7,3,Wow. What a way to help society.
0000674,2016 04 19 3,0.856581,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,4,5,We will not cancel an existing contract.
0000044,2017 11 28 3,0.858188,Candice Bergen,CPC,5,4,"However, 24 hours have passed and I am hoping the Prime Minister may have spoken with his finance minister."
0000777,2016 01 28 6,0.858628,"Hon. John McCallum (Minister of Immigration, Refugees and Citizenship, Lib.)",LIB,6,4,The tiny room I had in Lebanon was not safe....
0000181,2017 06 20 0,0.859808,Justin Trudeau,LIB,5,7,"Mr. Speaker, let me begin by thanking the member for his service to his community, to the House, and to all Canadians for many years."
0000391,2017 01 30 0,0.859909,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,4,7,"That is why I was able to highlight the significant investments we are making in Canadians' future, defending Canadian jobs, building the jobs of tomorrow, working with Canadians to ensure that we have the skills to take on the challenges and the opportunities that are coming at us in the coming years. "
0000884,2015 05 12 3,0.860788,"Hon. Ed Fast (Minister of International Trade, CPC)",CPC,5,6,"Mr. Speaker, I can confirm that steps are being taken to bring this agreement into force."
0000500,2016 10 26 9,0.861644,"Hon. Amarjeet Sohi (Minister of Infrastructure and Communities, Lib.)",LIB,5,7,"That is why I am proud to say that, as of today, we have approved 72 projects, working in consultation with the municipalities and the province, with a total combined value of $3 billion to create jobs and prosperity for Albertans."
0000871,2015 05 15 0,0.863356,"Ms. Rosane Doré Lefebvre (Alfred-Pellan, NDP)",NDP,6,3,We share the intense sorrow of the families affected by this tragic event.
0000781,2016 01 25 0,0.864387,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,6,7,"Mr. Speaker, I would like to thank the member opposite for her heartfelt words and indeed add to them personally that the entire government and indeed the country stands with the community of La Loche."
0000885,2015 05 12 4,0.871410,"Hon. Ed Fast (Minister of International Trade, CPC)",CPC,7,3,They have absolutely no credibility on trade.
0000195,2017 06 13 4,0.872589,Sean Casey,LIB,5,6,"Ms. Church has always been completely transparent about her former employer, including with the Conflict of Interest and Ethics Commissioner."
0000976,2015 02 25 5,0.873320,"Hon. Tony Clement (President of the Treasury Board, CPC)",CPC,6,4,"Every year, we table a budget which is good news for Canadians and every year the opposition votes against it."
0000157,2017 09 27 6,0.873406,Thomas Mulcair,NDP,7,3,The Canadian Human Rights Tribunal ordered the Prime Minister three times to put an end to the racial discrimination against first nations children.
0000795,2015 12 09 4,0.874372,"Mr. Alistair MacGregor (Cowichan—Malahat—Langford, NDP)",NDP,6,3,When will the government implement its promise to lift seniors out of poverty?
0000226,2017 06 01 5,0.874375,John Brassard,CPC,6,3,Will the minister do the right thing and finally admit how many times Madame Meilleur met with PMO staff and her staff before they gave their Liberal friend and donor this appointment?
0000172,2017 09 19 1,0.875391,Gerard Deltell,CPC,7,2,"Perhaps the Prime Minister looked at himself in the mirror in the morning before he said that, but the reality is that for real Canadian entrepreneurs, for small business owners who support hundreds of thousands of Canadians, it is arrogance, it is contempt."
0000936,2015 03 27 5,0.876133,"Ms. Linda Duncan (Edmonton—Strathcona, NDP)",NDP,8,2,"Will the minister, who has made this shameful, groundless insult to Alberta first nations, stand and apologize?"
0000634,2016 05 12 3,0.876408,"Hon. Maryam Monsef (Minister of Democratic Institutions, Lib.)",LIB,5,7,"This committee will be shaped by an important set of broad-based principles that include pursuing an effective and legitimate voting system which more accurately reflects Canadians' electoral wishes, a system that better engages all Canadians, one that fosters civility, consensus building, cohesion, an accessible system, one with integrity, and one that enhances the connection between representatives and their constituents."
0000205,2017 06 09 4,0.876744,Ralph Goodale,LIB,5,6,"Again, police and communities, working together—"
0000285,2017 04 12 4,0.877894,"Ms. Tracey Ramsey (Essex, NDP)",NDP,5,4,"Yesterday at the trade committee, the Minister of International Trade admitted that he has not had any talks with China about steel dumping, despite having embarked on a potential free trade agreement with China."
0000433,2016 11 29 2,0.878370,"Hon. Carolyn Bennett (Minister of Indigenous and Northern Affairs, Lib.)",LIB,5,5,"Given the significant impact the decision could have on the independent assessment process, the government decided to—"
0000272,2017 05 02 1,0.879262,Harjit Sajjan,LIB,5,6,We have conducted a thorough analysis on our defence policy review and it will do just that.
0000176,2017 09 19 5,0.879690,Bob Saroya,CPC,7,3,When will the Liberals stop their attacks on small business owners?
0000846,2015 06 04 5,0.879821,"Hon. Chris Alexander (Minister of Citizenship and Immigration, CPC)",CPC,6,3,The New Democrats are irresponsible on these and other issues.
0000736,2016 02 23 5,0.880028,"Hon. Kevin Sorenson (Battle River—Crowfoot, CPC)",CPC,5,7,"When the global recession hit, we provided a low-tax plan and economic stimulus, infrastructure, and other things to keep Canadians working. "
0000479,2016 11 04 8,0.882548,"Mr. Jean-Claude Poissant (Parliamentary Secretary to the Minister of Agriculture and Agri-Food, Lib.)",LIB,5,6,The Government of Canada will continue working with its provincial and territorial partners and consulting with stakeholders on the key elements that will define the next framework.
0000758,2016 02 05 7,0.882779,"M. Gabriel Ste-Marie (Joliette, BQ)",BQ,7,3,Why is the government so eager to free up money for Alberta and so slow to do so for the pride of Quebec's economy?
0000208,2017 06 09 7,0.882878,Ruth Ellen Brosseau,NDP,7,3,When will the government take its responsibilities seriously and implement a payment protection system for fruit and vegetable producers?
0000212,2017 06 06 1,0.886254,Thomas Mulcair,NDP,8,2,"   The Prime Minister is accountable for this appointment. In light of this flagrant contradiction, will he take Madeleine Meilleur's name off the list?"
0000775,2016 01 28 4,0.887679,"Hon. MaryAnn Mihychuk (Minister of Employment, Workforce Development and Labour, Lib.)",LIB,7,3,"In this case, we are looking at a bill that was put together that attacks the labour movement."
0000374,2017 02 07 3,0.887796,"Hon. Thomas Mulcair (Outremont, NDP)",NDP,6,2,"  Mr. Speaker, the billionaire class and those hoping to join the billionaire class."
0000780,2016 01 28 9,0.887808,"Hon. Maryam Monsef (Minister of Democratic Institutions, Lib.)",LIB,6,7,"The new independent, non-partisan, merit-based, open and transparent process we have introduced is in the capable hands of nine of eminent Canadians who make up the advisory board, individuals like Dr. Dawn Lavell-Harvard, president of the Native Women's Association of Canada. "
0000581,2016 06 10 0,0.888801,"Mr. Gérard Deltell (Louis-Saint-Laurent, CPC)",CPC,6,5,"As the prestigious and very distinguished Minister of Foreign Affairs put it so well, it is unavoidable."
0000114,2017 10 20 3,0.891002,John Brassard,CPC,5,3,"The Minister of Finance is responsible for the Canada-Barbados tax treaty, and Morneau Shepell has a subsidiary on that tiny island."
0000532,2016 10 03 1,0.896792,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,6,7,"That is why we are so pleased to once again be discussing the health care system with the provinces, coming up with solutions, and respecting the provinces and their ability to meet the needs of all Canadians."
0000101,2017 10 25 0,0.897850,Nathan Cullen,NDP,6,3,"The Prime Minister must believe there are two sets of rules, one for him and his buddies and another set for everyone else."
0000653,2016 05 04 2,0.898151,"Hon. Alice Wong (Richmond Centre, CPC)",CPC,6,6,"Mr. Speaker, just this week, Stats Canada showed what Conservatives have known all along, small businesses are the middle class."
0000580,2016 06 15 9,0.898522,"Hon. Marc Garneau (Minister of Transport, Lib.)",LIB,4,6,We further enforce international requirements on foreign vessels operating in Canada through the port state control program.
0000642,2016 05 09 1,0.899862,"Mr. Gérard Deltell (Louis-Saint-Laurent, CPC)",CPC,6,3,"When the time came to meet the President of the United States, where was the Minister of Natural Resources?"
0000109,2017 10 25 8,0.900266,Justin Trudeau,LIB,4,6,We are in the process of ensuring that the Canada child benefit is indexed to the cost of living.
0000943,2015 03 24 2,0.900291,"Hon. Steven Blaney (Minister of Public Safety and Emergency Preparedness, CPC)",CPC,7,4,I hope the opposition will listen to the voice of the sister of fallen Warrant Officer Patrice Vincent.
0000756,2016 02 05 5,0.901272,"Mr. Randall Garrison (Esquimalt—Saanich—Sooke, NDP)",NDP,5,4," Mr. Speaker, on page 71 of their platform, the Liberals promised that if they became the government, they would “end Canada's combat mission in Iraq”."
0000136,2017 10 05 5,0.901317,Earl Dreeshen,CPC,7,4,"Instead, they continually risk all they have to preserve the family farm."
0000656,2016 05 04 5,0.901612,"Hon. Gerry Ritz (Battlefords—Lloydminster, CPC)",CPC,7,4,"If that is even remotely true, will the trade minister do her job and table those agreements?"
0000591,2016 06 07 0,0.901754,"Mr. Blake Richards (Banff—Airdrie, CPC)",CPC,7,3,"Politicians making the decision, or will the minister actually drop the talking points and leave this decision directly in the hands of Canadians through a referendum?"
0000744,2016 02 18 3,0.903980,"Hon. Navdeep Bains (Minister of Innovation, Science and Economic Development, Lib.)",LIB,6,6,"Mr. Speaker, this government has a plan, and we articulated that plan during the campaign."
0000866,2015 05 27 5,0.904929,"Hon. Bernard Valcourt (Minister of Aboriginal Affairs and Northern Development, CPC)",CPC,6,4," Mr. Speaker, I cannot help but add that if they were able to impose this carbon tax, it would be even colder. "
0000869,2015 05 27 8,0.905289,"Mr. Jeff Watson (Parliamentary Secretary to the Minister of Transport, CPC)",CPC,5,6,"Transport Canada, in the situation of the airbags, has received no complaints related to this issue from Canadians and is not aware of any incidents having taken place in Canada."
0000839,2015 06 09 8,0.905482,"Mr. François Choquette (Drummond, NDP)",NDP,6,7,The NDP has shown leadership on the issue by successfully seeking unanimous consent of the House to have microbeads placed on Canada’s list of toxic substances. 
0000966,2015 03 09 5,0.906268,"Ms. Roxanne James (Parliamentary Secretary to the Minister of Public Safety and Emergency Preparedness, CPC)",CPC,6,3,"When we talk about activities that would warrant information sharing, I am just going to list a few: espionage, sabotage, covert foreign influence activities and terrorism."
0000276,2017 05 02 5,0.906661,"Hon. Pierre Poilievre (Carleton, CPC): ",CPC,6,3,"Has the government calculated how much taxpayers could lose if a market correction causes home prices to go down, or higher interest rates cause mortgage defaults to go up?"
0000415,2016 12 07 4,0.907049,"Mr. Nathan Cullen (Skeena—Bulkley Valley, NDP)",NDP,7,2,"First, the minister threw the committee under the bus, and now the Liberals are trying to blame us for their terrible survey. "
0000660,2016 05 04 9,0.907598,"Mr. Rhéal Fortin (Rivière-du-Nord, BQ)",BQ,6,3,"Will the government, which includes 40 MPs from Quebec, nine of which are members of the Barreau du Québec, amend Bill C-14 to address the gaps outlined by the Barreau du Québec?"
0000506,2016 10 21 5,0.908576,Mr. Kevin Lamoureux,LIB,7,3,"Madam Speaker, we all understand that many members sitting on that side of the House—"
0000627,2016 05 17 6,0.910696,"Mr. Jean Rioux (Saint-Jean, Lib.)",LIB,6,6,"Since being elected, I have worked very hard, as my colleagues can attest, to achieve full independence for the Royal Military College Saint-Jean with respect to university teaching, thereby promoting the use of French, one of the pillars of our Canadian identity."
0000322,2017 03 08 1,0.910753,"Ms. Hélène Laverdière (Laurier—Sainte-Marie, NDP)",NDP,6,3,We all know that women do not have equal rights in Saudi Arabia. 
0000413,2016 12 07 2,0.911215,"Hon. Denis Lebel (Lac-Saint-Jean, CPC)",CPC,6,3,"Asking for $1,500 for access to the Prime Minister and to be able to talk to him, now that is unprecedented."
0000049,2017 11 28 8,0.914144,Navdeep Bains,LIB,4,6,"We support work-integrated learning, which is why we invested $221 million to create more workplace opportunities in science, technology, engineering, mathematics, and in business programs."
0000306,2017 03 23 5,0.915425,"Hon. Bardish Chagger (Leader of the Government in the House of Commons and Minister of Small Business and Tourism, Lib.)",LIB,6,7,Our government knows that the work members do here in the House and in their ridings is important. 
0000948,2015 03 24 7,0.915476,"Mr. Andrew Cash (Davenport, NDP)",NDP,7,3,The fact is that Conservatives have repeatedly and systematically made it more difficult for immigrants to become citizens. 
0000146,2017 10 02 5,0.915848,John Barlow,CPC,6,4,Will the finance minister make those calls?
0000807,2015 12 07 6,0.916100,"Hon. Harjit S. Sajjan (Minister of National Defence, Lib.)",LIB,6,8,"Mr. Speaker, I first want to say that it is a privilege and an honour to be standing for the first time in this honourable House."
0000024,2017 12 05 3,0.917393,Seamus O'Regan,LIB,5,6,"Mr. Speaker, as I have said many times in this House, as I did yesterday after the decision was rendered, we will be announcing our pension-for-life option before this House rises."
0000861,2015 05 27 0,0.917547,"Hon. Thomas Mulcair (Leader of the Opposition, NDP)",NDP,6,4,Five separate drafts were concocted.
0000452,2016 11 21 1,0.917734,"Ms. Tracey Ramsey (Essex, NDP)",NDP,7,4,Trade with Europe is too important to get wrong.
0000387,2017 02 02 6,0.917981,"Ms. Ruth Ellen Brosseau (Berthier—Maskinongé, NDP)",NDP,8,2," We know that the Prime Minister's promises do not mean anything, but will he confirm to Canadians today that he will defend our supply management system in the renegotiation of NAFTA?"
0000161,2017 09 22 0,0.919635,Jean-Claude Poissant,LIB,5,6,I want to assure my colleague that our government will not change any tax benefits that support the growth of family-owned businesses.
0000470,2016 11 16 9,0.921637,"Mr. Len Webber (Calgary Confederation, CPC)",CPC,6,4,Can the minister confirm that China is the main source of illegal fentanyl; and what has she done to stop it?
0000686,2016 04 14 5,0.921878,"Ms. Linda Duncan (Edmonton Strathcona, NDP)",NDP,7,3,When will the minister take real action on rail safety?
0000522,2016 10 06 1,0.922091,"Mr. Pierre Paul-Hus (Charlesbourg—Haute-Saint-Charles, CPC)",CPC,6,4,"In light of these revelations, does the government still support China's bid?"
0000662,2016 04 22 1,0.922488,"Mr. Jonathan Wilkinson (Parliamentary Secretary to the Minister of Environment and Climate Change, Lib.)",LIB,7,6,"We are working actively with our provincial and territorial colleagues to develop a pan-Canadian process to reducing carbon emissions and to actually developing a robust, clean growth economy."
0000815,2015 06 17 4,0.923616,"Hon. Thomas Mulcair (Leader of the Opposition, NDP)",NDP,6,3,"Mr. Speaker, Canadians have already decided, and they want change."
0001009,2015 02 05 8,0.924699,"Hon. Bernard Valcourt (Minister of Aboriginal Affairs and Northern Development, CPC)",CPC,6,4," For the member's information, the aboriginal urban strategy has been revamped and funding has been increased to communities all across Canada."
0000401,2016 12 12 0,0.924773,"Hon. Bardish Chagger (Leader of the Government in the House of Commons and Minister of Small Business and Tourism, Lib.)",LIB,5,5,"In regard to ticketed fundraising events, the Chief Electoral Officer has confirmed that every party in every campaign does them."
0000988,2015 02 20 7,0.925079,"Mr. John Williamson (New Brunswick Southwest, CPC)",CPC,6,7," Mr. Speaker, Canada's natural resource sector supports an impressive 1.8 million good paying jobs."
0000755,2016 02 05 4,0.926331,"Hon. Marc Garneau (Minister of Transport, Lib.)",LIB,4,6,That is the proper approach for this government to take.
0000042,2017 11 28 1,0.929212,Pierre Poilievre,CPC,6,4,"Mr. Speaker, yesterday John Ivison indicated that he received some documents showing that the sale of the 680,000 shares by the minister would have happened on December 3"
0000794,2015 12 09 3,0.929974,"Mr. Phil McColeman (Brantford—Brant, CPC)",LIB,5,4," Mr. Speaker, the Liberals promised Canadians a revenue-neutral tax cut, made possible by taxing high earners."
0000626,2016 05 17 5,0.930143,"Hon. Maryam Monsef (Minister of Democratic Institutions, Lib.)",LIB,6,6,"That is, to reach out in their communities to those—"
0000559,2016 09 23 8,0.932015,"Hon. Jane Philpott (Minister of Health, Lib.)",LIB,4,5,There is no definitive medical test for thalidomide exposure.
0000582,2016 06 10 1,0.934815,"Hon. John McKay (Parliamentary Secretary to the Minister of National Defence, Lib.)",LIB,6,7,"Today, we are risk-managing a gap between our NORAD commitments and our NATO commitments, in part because we inherited a bit of a mess from the previous government. "
0000646,2016 05 09 5,0.936255,"Ms. Dianne L. Watts (South Surrey—White Rock, CPC)",CPC,6,4,"Will the Minister of Infrastructure and Communities tell the House whether the Liberals are planning to sell off this crown corporation, yes or no?"
0000424,2016 12 02 3,0.937682,"Ms. Marilyn Gladu (Sarnia—Lambton, CPC)",CPC,8,3,"Why is the Prime Minister willing to sell out Canada to the Chinese to raise money for the Liberals, and when will he put an end to these cash for access fundraisers?"
0001005,2015 02 05 4,0.938177,"Mr. Guy Caron (Rimouski-Neigette—Témiscouata—Les Basques, NDP)",NDP,6,4," Mr. Speaker, over the past two years, the Conservatives have spent $1.6 million on promoting Canadian oil in the United States."
0000875,2015 05 15 4,0.938942,"Ms. Linda Duncan (Edmonton—Strathcona, NDP)",NDP,6,4,"Does the current government just not get that Canadians want to share in the economy of the future, created through investments in a clean, renewable energy economy?"
0000197,2017 06 13 6,0.939943,Ralph Goodale,LIB,7,3,"Mr. Speaker, the previous government was deeply embroiled in an argument with the Information Commissioner because it was alleged by the Information Commissioner that, while an outstanding access to information complaint was being made, the previous government had taken steps to improperly remove and destroy that information. "
0000010,2017 12 13 9,0.940883,Michelle Rempell,CON,7,2,"Mr. Speaker, women who have undergone female genital mutilation suffer infections, difficult urination and childbirth, pain during intercourse, and more."
0000547,2016 09 28 6,0.941402,"Mr. Don Davies (Vancouver Kingsway, NDP)",NDP,7,2,"Will the Liberals abandon Stephen Harper's funding cuts, quit using Conservative talking points, and negotiate fairly with the provinces to protect Canada's public health care system?"
0000825,2015 06 12 4,0.941769,"Mrs. Cathy McLeod (Parliamentary Secretary to the Minister of Health and for Western Economic Diversification, CPC)",CPC,6,3,"Continued normalization through cookies and candies is, in our opinion, something that is going to be very detrimental to the health and safety of Canadians."
0000116,2017 10 20 5,0.943018,Matt DeCourcey,LIB,5,6,    That is why Canada shared a document concerning a chapter on indigenous people with the United States and Mexico. 
0000320,2017 03 20 9,0.943375,"Mr. Xavier Barsalou-Duval (Pierre-Boucher—Les Patriotes—Verchères, BQ)",BQ,6,6,"Mr. Speaker, today in the Superior Court of Quebec begins the court challenge of Bill 99, the law that recognizes the right of the people of Quebec to independence."
0000891,2015 04 29 0,0.943412,"Mr. Paul Calandra (Parliamentary Secretary to the Prime Minister and for Intergovernmental Affairs, CPC)",CPC,6,4, I would encourage him to do the right thing for taxpayers and pay the money back.
0000956,2015 03 12 5,0.943429,"L'hon. Steven Blaney (ministre de la Sécurité publique et de la Protection civile, PCC)",CPC,6,7,  I thank our police forces—
0000785,2016 01 25 4,0.946154,"Hon. Jim Carr (Minister of Natural Resources, Lib.)",LIB,6,7,"That is the way we develop public confidence, and that is exactly what we are doing."
0000491,2016 10 26 0,0.946519,"Hon. Rona Ambrose (Leader of the Opposition, CPC)",CPC,6,3,Canadians should not learn about this on Twitter.
0001001,2015 02 05 0,0.948877,"Hon. James Moore (Minister of Industry, CPC)",CPC,5,4,"For example, we are putting forward our national shipbuilding procurement policy, which the NDP has opposed."
0000717,2016 03 09 6,0.949545,"Hon. Tony Clement (Parry Sound—Muskoka, CPC)",CPC,5,3,Time is running out.
0000438,2016 11 29 7,0.953816,"Mr. James Bezan (Selkirk—Interlake—Eastman, CPC)",CPC,6,3,"Will the minister confirm that General Hood was pushed to the sidelines, while the minister forced his politically driven decision on our air force?"
0000702,2016 03 21 1,0.954041,"Mr. François-Philippe Champagne (Parliamentary Secretary to the Minister of Finance, Lib.)",LIB,6,6,That is what Canadians expect of us and that is exactly what we will deliver tomorrow.
0000672,2016 04 19 1,0.954179,"Right Hon. Justin Trudeau (Prime Minister, Lib.)",LIB,6,6,"Indeed, we will continue to respect contracts signed, because people around the world need to know that, when Canada signs a deal, it is respected."
0000502,2016 10 21 1,0.955644,"Hon. Bill Morneau (Minister of Finance, Lib.)",LIB,5,7,"We have made a number of decisions that are making a difference for people in Alberta, and across Canada: the tax decreases, which are helping them; the Canada child benefit, which helps nine out of ten families with more money in their pockets; and the changes to our employment insurance system, which makes a difference in softening the landing. "
0000478,2016 11 04 7,0.956616,"Mr. Daniel Blaikie (Elmwood—Transcona, NDP)",NDP,7,3,Are Manitoba's Liberal MPs just going to sit there and watch as a short-sighted government on Broadway passes up funding of up to $100 million for Manitoba?
